Index (),ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),WARM_UPS_SINCE_CODES_CLEARED (),N_RAD,BESCHLEUNIGUNG,LEISTUNG,DREHMOMENT
1508,738,877.25,11,20.392157,23.921568,88,-1.5625,3.90625,26,52.549019,51.372547,21.960785,37.64706,17.647058,0,102,3.137255,55,11,438.700012,320,13.671,58.431374,0,8272,0,255,1.66829080809115,0,389.396477399477,4.23908390899402
1509,740,877.25,11,20.392157,23.921568,88,-1.5625,3.90625,26,53.333332,51.372547,21.960785,37.64706,17.647058,0,102,3.137255,55,11,438.700012,320,13.671,100,0,8272,0,255,1.66829080809115,0,389.396477399477,4.23908390899402
1510,740,877.25,11,20.392157,23.921568,88,-1.5625,3.90625,26,53.333332,54.901962,25.882353,41.960785,21.568628,0,102,6.27451,55,11,438.899994,319.700012,13.652,100,0,8272,0,255,1.66829080809115,0,389.396477399477,4.23908390899402
1511,740,877.25,11,20.392157,23.921568,88,-1.5625,3.90625,26,53.333332,54.901962,25.882353,41.960785,21.568628,0,102,6.27451,55,11,438.899994,319.700012,13.652,100,0,8272,0,255,1.66829080809115,1.66666666666667,11716.3409218439,127.547513027768
1512,742,1312.5,17,21.17647,48.627453,88,-2.34375,1.5625,49,53.333332,54.901962,25.882353,41.960785,21.568628,0,102,6.27451,54,18,438.899994,319.700012,13.652,100,0,8272,0,255,2.5782676125045,0,624.790127611669,4.54609197614585
1513,742,1312.5,17,21.17647,48.627453,88,-2.34375,1.5625,49,47.058823,54.901962,25.882353,41.960785,21.568628,0,102,6.27451,54,18,438.899994,319.700012,13.652,80.392159,0,8272,0,255,2.5782676125045,0,624.790127611669,4.54609197614585
1514,742,1312.5,17,21.17647,48.627453,88,-2.34375,1.5625,49,47.058823,54.117645,24.705883,40.784313,21.17647,0,102,5.098039,54,18,441,320.299988,13.71,80.392159,0,8272,0,255,2.5782676125045,0,624.790127611669,4.54609197614585
1515,742,1312.5,17,21.17647,38.431374,88,-0.78125,2.34375,28,47.058823,54.117645,24.705883,40.784313,21.17647,0,102,5.098039,54,18,441,320.299988,13.71,80.392159,0,8272,0,255,2.5782676125045,1.11111111111111,12294.9753127969,89.4605822759695
1516,743,1622.5,21,17.254902,38.431374,88,-0.78125,2.34375,28,47.058823,54.117645,24.705883,40.784313,21.17647,0,102,5.098039,53,26,441,320.299988,13.71,80.392159,0,8272,0,255,3.18491881544673,0,797.50050240162,4.69407075373527
1517,743,1622.5,21,17.254902,38.431374,88,-0.78125,2.34375,28,39.607841,54.117645,24.705883,40.784313,21.17647,0,102,5.098039,53,26,443.5,321.399994,13.691,32.156864,0,8272,0,255,3.18491881544673,0,797.50050240162,4.69407075373527
1518,743,1622.5,21,17.254902,38.431374,88,-0.78125,2.34375,28,39.607841,53.333332,23.921568,40,21.17647,0,102,3.137255,53,26,443.5,321.399994,13.691,32.156864,0,8272,0,255,3.18491881544673,0.555555555555555,8005.55605795717,47.1205302640931
1519,743,1149,23,20.392157,46.274509,88,-1.5625,-1.5625,47,39.607841,53.333332,23.921568,40,21.17647,0,102,3.137255,53,17,443.5,321.399994,13.691,32.156864,0,8272,0,255,3.48824441691785,0,889.749512777563,7.39522005833397
1520,745,1149,23,20.392157,46.274509,88,-1.5625,-1.5625,47,53.333332,53.333332,23.921568,40,21.17647,0,102,3.137255,53,17,443.5,321.399994,13.691,72.941177,0,8272,0,255,3.48824441691785,0,889.749512777563,7.39522005833397
1521,745,1149,23,20.392157,46.274509,88,-1.5625,-1.5625,47,53.333332,52.549019,23.137255,38.823528,20,0,102,3.137255,53,17,444.799988,321.899994,13.71,72.941177,0,8272,0,255,3.48824441691785,0,889.749512777563,7.39522005833397
1522,745,1149,23,20.392157,46.274509,88,-1.5625,-1.5625,47,53.333332,52.549019,23.137255,38.823528,20,0,102,3.137255,53,17,444.799988,321.899994,13.71,72.941177,0,8272,0,255,3.48824441691785,0.555555555555556,8784.28654981461,73.0112589649517
1523,747,1305.25,25,19.607843,37.64706,88,-0.78125,2.34375,38,53.333332,52.549019,23.137255,38.823528,20,0,102,3.137255,53,20,444.799988,321.899994,13.71,72.941177,0,8272,0,255,3.79157001838897,0,986.443045401449,7.21741511862389
1524,747,1305.25,25,19.607843,37.64706,88,-0.78125,2.34375,38,46.666668,52.549019,23.137255,38.823528,20,0,102,3.137255,53,20,444.799988,321.899994,13.71,60.784313,0,8272,0,255,3.79157001838897,0,986.443045401449,7.21741511862389
1525,747,1305.25,25,19.607843,37.64706,88,-0.78125,2.34375,38,46.666668,48.627453,16.078432,31.764706,16.862745,0,102,0,53,20,447.399994,323.200012,13.71,60.784313,0,8272,0,255,3.79157001838897,0,986.443045401449,7.21741511862389
1526,747,1305.25,25,19.607843,18.82353,88,-1.5625,0,38,46.666668,48.627453,16.078432,31.764706,16.862745,0,102,0,53,20,447.399994,323.200012,13.71,60.784313,0,8272,0,255,3.79157001838897,0.555555555555555,9567.46156391997,70.0013468189509
1527,749,1330.25,27,18.039215,18.82353,88,-1.5625,0,20,46.666668,48.627453,16.078432,31.764706,16.862745,0,102,0,53,5,447.399994,323.200012,13.71,60.784313,0,8272,0,255,4.09489561986009,0,1087.96758046875,7.81062987669729
1528,749,1330.25,27,18.039215,18.82353,88,-1.5625,0,20,50.980392,48.627453,16.078432,31.764706,16.862745,0,102,0,53,5,449.200012,324.100006,13.73,0,0,8272,0,255,4.09489561986009,0,1087.96758046875,7.81062987669729
1529,749,1330.25,27,18.039215,18.82353,88,-1.5625,0,20,50.980392,49.803921,19.607843,35.686275,17.647058,0,102,0.784314,53,5,449.200012,324.100006,13.73,0,0,8272,0,255,4.09489561986009,0,1087.96758046875,7.81062987669729
1530,749,1286.5,27,17.647058,23.137255,88,0.78125,2.34375,24,50.980392,49.803921,19.607843,35.686275,17.647058,0,102,0.784314,53,19,449.200012,324.100006,13.73,0,0,8272,0,255,4.09489561986009,0,1087.96758046875,8.0762459335224
1531,751,1286.5,27,17.647058,23.137255,88,0.78125,2.34375,24,59.215687,49.803921,19.607843,35.686275,17.647058,0,102,0.784314,53,19,449.200012,324.100006,13.73,36.862743,0,8272,0,255,4.09489561986009,0,1087.96758046875,8.0762459335224
1532,751,1286.5,27,17.647058,23.137255,88,0.78125,2.34375,24,59.215687,48.235294,18.431372,34.117645,16.470589,0,102,0,53,19,450.299988,324.700012,13.71,36.862743,0,8272,0,255,4.09489561986009,0,1087.96758046875,8.0762459335224
1533,751,1286.5,27,17.647058,23.137255,88,0.78125,2.34375,24,59.215687,48.235294,18.431372,34.117645,16.470589,0,102,0,53,19,450.299988,324.700012,13.71,36.862743,0,8272,0,255,4.09489561986009,0,1087.96758046875,8.0762459335224
1534,751,1206.25,27,16.862745,18.82353,88,-1.5625,0,21,59.215687,48.235294,18.431372,34.117645,16.470589,0,102,0,54,8,450.299988,324.700012,13.71,36.862743,0,8272,0,255,4.09489561986009,0,1087.96758046875,8.61354644018782
1535,752,1206.25,27,16.862745,18.82353,88,-1.5625,0,21,54.117645,48.235294,18.431372,34.117645,16.470589,0,102,0,54,8,450.299988,324.700012,13.71,0,0,8272,0,255,4.09489561986009,0,1087.96758046875,8.61354644018782
1536,752,1206.25,27,16.862745,18.82353,88,-1.5625,0,21,54.117645,49.411766,18.431372,34.117645,17.254902,0,102,0,54,8,449.700012,324.799988,13.691,0,0,8272,0,255,4.09489561986009,0,1087.96758046875,8.61354644018782
1537,752,1206.25,27,16.862745,24.313726,88,-1.5625,0,21,54.117645,49.411766,18.431372,34.117645,17.254902,0,102,0,54,8,449.700012,324.799988,13.691,0,0,8272,0,255,4.09489561986009,-0.833333333333334,0,0
1538,754,1064,24,17.254902,24.313726,88,-1.5625,0,26,54.117645,49.411766,18.431372,34.117645,17.254902,0,102,0,54,1,449.700012,324.799988,13.691,0,0,8272,0,255,3.63990721765341,0,937.516558796296,8.41473978994796
1539,754,1064,24,17.254902,24.313726,88,-1.5625,0,26,59.215687,49.411766,18.431372,34.117645,17.254902,0,102,0,54,1,446.299988,324.399994,13.71,0,0,8272,0,255,3.63990721765341,0,937.516558796296,8.41473978994796
1540,754,1064,24,17.254902,24.313726,88,-1.5625,0,26,59.215687,48.235294,16.078432,31.764706,16.470589,0,102,0,54,1,446.299988,324.399994,13.71,0,0,8272,0,255,3.63990721765341,-0.833333333333333,0,0
1541,754,725,21,16.078432,22.352942,87,-1.5625,7.8125,24,59.215687,48.235294,16.078432,31.764706,16.470589,0,102,0,55,0,446.299988,324.399994,13.71,0,0,8272,0,255,3.18491881544673,0,797.50050240162,10.505006617842
1542,756,725,21,16.078432,22.352942,87,-1.5625,7.8125,24,54.117645,48.235294,16.078432,31.764706,16.470589,0,102,0,55,0,446.299988,324.399994,13.71,0,0,8272,0,255,3.18491881544673,0,797.50050240162,10.505006617842
1543,756,725,21,16.078432,22.352942,87,-1.5625,7.8125,24,54.117645,47.450981,16.078432,31.764706,16.078432,0,102,0,55,0,443,323.700012,13.691,0,0,8272,0,255,3.18491881544673,0,797.50050240162,10.505006617842
1544,756,725,21,16.078432,22.352942,87,-1.5625,7.8125,24,54.117645,47.450981,16.078432,31.764706,16.078432,0,102,0,55,0,443,323.700012,13.691,0,0,8272,0,255,3.18491881544673,-1.94444444444444,0,0
1545,756,664.75,14,16.078432,26.666666,87,-1.5625,11.71875,29,54.117645,47.450981,16.078432,31.764706,16.078432,0,102,0,55,-4,443,323.700012,13.691,0,0,8272,0,255,2.12327921029782,0,504.049770966221,7.24133179801039
1546,758,664.75,14,16.078432,26.666666,87,-1.5625,11.71875,29,43.92157,47.450981,16.078432,31.764706,16.078432,0,102,0,55,-4,443,323.700012,13.691,0,0,8272,0,255,2.12327921029782,0,504.049770966221,7.24133179801039
1547,758,664.75,14,16.078432,26.666666,87,-1.5625,11.71875,29,43.92157,47.450981,16.078432,31.764706,16.078432,0,102,0,55,-4,440.299988,323,13.652,0,0,8272,0,255,2.12327921029782,0,504.049770966221,7.24133179801039
1548,758,664.75,14,16.078432,26.666666,87,-1.5625,6.25,29,43.92157,47.450981,16.078432,31.764706,16.078432,0,102,0,55,-4,440.299988,323,13.652,0,0,8272,0,255,2.12327921029782,-2.5,0,0
1549,760,671,5,16.078432,26.666666,87,-1.5625,6.25,27,43.92157,47.450981,16.078432,31.764706,16.078432,0,102,0,55,-3,440.299988,323,13.652,0,0,8272,0,255,0.758314003677794,0,173.133596863212,2.46412198218133
1550,760,671,5,16.078432,26.666666,87,-1.5625,6.25,27,54.509804,47.450981,16.078432,31.764706,16.078432,0,102,0,55,-3,439.200012,322.700012,13.691,0,0,8272,0,255,0.758314003677794,0,173.133596863212,2.46412198218133
1551,760,671,5,16.078432,26.666666,87,-1.5625,6.25,27,54.509804,47.450981,16.078432,31.764706,16.078432,0,102,0,55,-3,439.200012,322.700012,13.691,0,0,8272,0,255,0.758314003677794,-0.555555555555556,0,0
1552,760,685.75,3,16.078432,26.666666,87,-1.5625,2.34375,28,54.509804,47.450981,16.078432,31.764706,16.078432,0,102,0,55,-2,439.200012,322.700012,13.691,0,0,8272,0,255,0.454988402206676,0,103.493677922454,1.44129000971117
1553,762,685.75,3,16.078432,26.666666,87,-1.5625,2.34375,28,54.509804,47.450981,16.078432,31.764706,16.078432,0,102,0,55,-2,439.200012,322.700012,13.691,23.529411,0,8272,0,255,0.454988402206676,0,103.493677922454,1.44129000971117
1554,762,685.75,3,16.078432,26.666666,87,-1.5625,2.34375,28,54.509804,47.450981,16.078432,31.764706,16.078432,0,102,0,55,-2,437.399994,322.100006,13.261,23.529411,0,8272,0,255,0.454988402206676,0,103.493677922454,1.44129000971117
1555,762,685.75,3,16.078432,26.666666,87,-1.5625,2.34375,28,54.509804,47.450981,16.078432,31.764706,16.078432,0,102,0,55,-2,437.399994,322.100006,13.261,23.529411,0,8272,0,255,0.454988402206676,-0.833333333333333,0,0
1556,762,596.75,0,16.078432,31.372549,87,-1.5625,-7.03125,33,54.509804,47.450981,16.078432,31.764706,16.078432,0,102,0,55,-8,437.399994,322.100006,13.261,23.529411,0,8272,0,255,0,0,0,0
1557,763,596.75,0,16.078432,31.372549,87,-1.5625,-7.03125,33,49.019608,47.450981,16.078432,31.764706,16.078432,0,102,0,55,-8,437.399994,322.100006,13.261,23.529411,0,8272,0,255,0,0,0,0
1558,763,596.75,0,16.078432,31.372549,87,-1.5625,-7.03125,33,49.019608,47.450981,16.078432,31.764706,16.078432,0,102,0,55,-8,435.899994,321.399994,13.515,23.529411,0,8272,0,255,0,0,0,0
1559,763,596.75,0,16.078432,29.411764,87,-1.5625,-3.90625,33,49.019608,47.450981,16.078432,31.764706,16.078432,0,102,0,55,-8,435.899994,321.399994,13.515,23.529411,0,8272,0,255,0,0,0,0
1560,765,626.5,0,16.078432,29.411764,87,-1.5625,-3.90625,30,49.019608,47.450981,16.078432,31.764706,16.078432,0,102,0,55,-7,435.899994,321.399994,13.515,23.529411,0,8272,0,255,0,0,0,0
1561,765,626.5,0,16.078432,29.411764,87,-1.5625,-3.90625,30,51.372547,47.450981,16.078432,31.764706,16.078432,0,102,0,55,-7,434.600006,320.799988,13.515,23.921568,0,8272,0,255,0,0,0,0
1562,765,626.5,0,16.078432,29.411764,87,-1.5625,-3.90625,30,51.372547,47.450981,18.039215,35.686275,17.647058,0,102,0,55,-7,434.600006,320.799988,13.671,23.921568,0,8272,0,255,0,0,0,0
1563,765,646.75,0,16.078432,29.411764,87,-1.5625,0,29,51.372547,47.450981,18.039215,35.686275,17.647058,0,102,0,55,6,434.600006,320.799988,13.671,23.921568,0,8272,0,255,0,0,0,0
1564,767,646.75,0,16.078432,29.411764,87,-1.5625,0,29,51.372547,47.450981,18.039215,35.686275,17.647058,0,102,0,55,6,434.600006,320.799988,13.671,23.137255,0,8272,0,255,0,0,0,0
1565,767,646.75,0,16.078432,29.411764,87,-1.5625,0,29,51.372547,47.450981,16.078432,31.764706,17.647058,0,102,0,55,6,434,320.5,13.632,23.137255,0,8272,0,255,0,0,0,0
1566,767,646.75,0,16.078432,29.411764,87,-1.5625,0,29,51.372547,47.450981,16.078432,31.764706,16.078432,0,102,0,55,6,434,320.5,13.632,23.137255,0,8272,0,255,0,0,0,0
1567,767,529.5,0,16.078432,31.764706,86,-1.5625,-2.34375,34,51.372547,47.450981,16.078432,31.764706,16.078432,0,102,0,55,8,434,320.5,13.632,23.137255,0,8272,0,255,0,0,0,0
1568,769,529.5,0,16.078432,31.764706,86,-1.5625,-2.34375,34,49.411766,47.450981,16.078432,31.764706,16.078432,0,102,0,55,8,434,320.5,13.632,25.09804,0,8272,0,255,0,0,0,0
1569,769,529.5,0,16.078432,31.764706,86,-1.5625,-2.34375,34,49.411766,47.450981,16.078432,31.764706,16.078432,0,102,0,55,8,432.899994,319.799988,13.671,25.09804,0,8272,0,255,0,0,0,0
1570,769,529.5,0,16.078432,28.235294,86,-1.5625,-6.25,34,49.411766,47.450981,16.078432,31.764706,16.078432,0,102,0,55,8,432.899994,319.799988,13.671,25.09804,0,8272,0,255,0,1.11111111111111,0,0
1571,771,650,4,16.078432,28.235294,86,-1.5625,-6.25,29,49.411766,47.450981,16.078432,31.764706,16.078432,0,102,0,55,-5,432.899994,319.799988,13.671,25.09804,0,8272,0,255,0.606651202942235,0,138.217017343964,2.03072694713055
1572,771,650,4,16.078432,28.235294,86,-1.5625,-6.25,29,50.196079,47.450981,16.078432,31.764706,16.078432,0,102,0,55,-5,431.799988,319,13.671,24.313726,0,8272,0,255,0.606651202942235,0,138.217017343964,2.03072694713055
1573,771,650,4,16.078432,28.235294,86,-1.5625,-6.25,29,50.196079,49.803921,16.078432,31.764706,16.078432,0,102,2.352941,55,-5,431.799988,319,13.593,24.313726,0,8272,0,255,0.606651202942235,0.277777777777778,824.698498825446,12.1167240981277
1574,771,896.75,5,16.078432,24.313726,87,-1.5625,-0.78125,25,50.196079,49.803921,16.078432,31.764706,16.078432,0,102,2.352941,55,0,431.799988,319,13.593,24.313726,0,8272,0,255,0.758314003677794,0,173.133596863212,1.8437979928003
1575,772,896.75,5,16.078432,24.313726,87,-1.5625,-0.78125,25,50.196079,49.803921,16.078432,31.764706,16.078432,0,102,2.352941,55,0,431.799988,319,13.593,24.705883,0,8272,0,255,0.758314003677794,0,173.133596863212,1.8437979928003
1576,772,896.75,5,16.078432,24.313726,87,-1.5625,-0.78125,25,50.980392,47.450981,16.078432,31.764706,16.078432,0,102,0,55,0,430.799988,318.200012,13.671,24.705883,0,8272,0,255,0.758314003677794,0,173.133596863212,1.8437979928003
1577,772,896.75,5,16.078432,24.313726,87,-1.5625,-0.78125,25,50.980392,47.450981,16.078432,31.764706,16.078432,0,102,0,55,0,430.799988,318.200012,13.671,24.705883,0,8272,0,255,0.758314003677794,0.277777777777778,1031.23544871506,10.9822119155047
1578,772,792.75,6,16.078432,23.921568,87,-1.5625,3.125,24,50.980392,47.450981,16.078432,31.764706,16.078432,0,102,0,55,5,430.799988,318.200012,13.671,24.705883,0,8272,0,255,0.909976804413352,0,208.29172650463,2.50922231235473
1579,774,792.75,6,16.078432,23.921568,87,-1.5625,3.125,24,50.196079,47.450981,16.078432,31.764706,16.078432,0,102,0,55,5,430.799988,318.200012,13.671,23.921568,0,8272,0,255,0.909976804413352,0,208.29172650463,2.50922231235473
1580,774,792.75,6,16.078432,23.921568,87,-1.5625,3.125,24,50.196079,47.450981,16.078432,31.764706,16.078432,0,102,0,55,5,430.299988,317.799988,13.71,23.921568,0,8272,0,255,0.909976804413352,0,208.29172650463,2.50922231235473
1581,774,792.75,6,16.078432,24.313726,87,-1.5625,1.5625,24,50.196079,47.450981,16.078432,31.764706,16.078432,0,102,0,55,5,430.299988,317.799988,13.71,23.921568,0,8272,0,255,0.909976804413352,0,208.29172650463,2.50922231235473
1582,776,768.75,6,16.078432,24.313726,87,-1.5625,1.5625,25,50.196079,47.450981,16.078432,31.764706,16.078432,0,102,0,55,4,430.299988,317.799988,13.71,23.921568,0,8272,0,255,0.909976804413352,0,208.29172650463,2.58755900893556
1583,776,768.75,6,16.078432,24.313726,87,-1.5625,1.5625,25,51.764706,47.450981,16.078432,31.764706,16.078432,0,102,0,55,4,429.299988,317.100006,13.71,24.313726,0,8272,0,255,0.909976804413352,0,208.29172650463,2.58755900893556
1584,776,768.75,6,16.078432,24.313726,87,-1.5625,1.5625,25,51.764706,47.450981,16.078432,31.764706,16.078432,0,102,0,55,4,429.299988,317.100006,13.691,24.313726,0,8272,0,255,0.909976804413352,0,208.29172650463,2.58755900893556
1585,776,853,6,16.078432,40.392159,87,-1.5625,1.5625,47,51.764706,47.450981,16.078432,31.764706,16.078432,0,102,0,55,9,429.299988,317.100006,13.691,24.313726,0,8272,0,255,0.909976804413352,0,208.29172650463,2.33198826274234
1586,778,853,6,19.215687,40.392159,87,-1.5625,1.5625,47,51.764706,47.450981,16.078432,31.764706,16.078432,0,102,0,55,9,429.299988,317.100006,13.691,24.313726,0,8272,0,255,0.909976804413352,0,208.29172650463,2.33198826274234
1587,778,853,6,19.215687,40.392159,87,-1.5625,1.5625,47,54.901962,48.235294,16.078432,31.764706,16.078432,0,102,0,55,9,428.700012,316.399994,13.71,63.137257,0,8272,0,255,0.909976804413352,0,208.29172650463,2.33198826274234
1588,778,853,6,19.215687,40.392159,87,-1.5625,1.5625,47,54.901962,48.235294,16.078432,31.764706,16.470589,0,102,0,55,9,428.700012,316.399994,13.71,63.137257,0,8273,0,255,0.909976804413352,0.555555555555556,2267.73617094907,25.389074364084
1589,778,749,8,16.078432,26.274509,88,-1.5625,-1.5625,33,54.901962,48.235294,16.078432,31.764706,16.470589,0,102,0,55,7,428.700012,316.399994,13.71,63.137257,0,8273,0,255,1.21330240588447,0,279.525876251715,3.56404822190104
1590,780,749,8,16.078432,26.274509,88,-1.5625,-1.5625,33,52.156864,48.235294,16.078432,31.764706,16.470589,0,102,0,55,7,428.700012,316.399994,13.71,38.823528,0,8273,0,255,1.21330240588447,0,279.525876251715,3.56404822190104
1591,780,749,8,16.078432,26.274509,88,-1.5625,-1.5625,33,52.156864,49.803921,21.17647,36.862743,18.039215,0,102,1.568627,55,7,428.299988,315.799988,13.671,38.823528,0,8273,0,255,1.21330240588447,0,279.525876251715,3.56404822190104
1592,780,749,8,16.078432,34.901962,88,-1.5625,3.125,33,52.156864,49.803921,21.17647,36.862743,18.039215,0,102,1.568627,55,7,428.299988,315.799988,13.671,38.823528,0,8273,0,255,1.21330240588447,1.11111111111111,5771.37772810357,73.5869923943779
1593,781,895.25,12,19.215687,34.901962,88,-0.78125,3.125,37,52.156864,49.803921,21.17647,36.862743,18.039215,0,102,1.568627,55,15,428.299988,315.799988,13.671,38.823528,0,8273,0,255,1.8199536088267,0,427.018418287037,4.55518111660565
1594,781,895.25,12,19.215687,34.901962,88,-0.78125,3.125,37,50.980392,49.803921,21.17647,36.862743,18.039215,0,102,1.568627,55,15,428.200012,315.5,13.671,61.568626,0,8273,0,255,1.8199536088267,0,427.018418287037,4.55518111660565
1595,781,895.25,12,19.215687,34.901962,88,-0.78125,3.125,37,50.980392,48.235294,16.078432,31.764706,16.078432,0,102,1.568627,55,15,428.200012,315.5,13.691,61.568626,0,8273,0,255,1.8199536088267,1.11111111111111,8664.79619606482,92.4309451800268
1596,781,1093.75,16,19.215687,20.392157,88,-1.5625,-3.125,22,50.980392,48.235294,16.078432,31.764706,16.078432,0,102,1.568627,55,9,428.200012,315.5,13.691,61.568626,0,8273,0,255,2.42660481176894,0,583.786485013718,5.09728999486263
1597,783,1093.75,16,16.470589,20.392157,88,-1.5625,-3.125,22,50.980392,48.235294,16.078432,31.764706,16.078432,0,102,1.568627,55,9,428.200012,315.5,13.691,61.568626,0,8273,0,255,2.42660481176894,0,583.786485013718,5.09728999486263
1598,783,1093.75,16,16.470589,20.392157,88,-1.5625,-3.125,22,47.450981,47.843136,16.078432,31.764706,16.078432,0,102,0,55,9,428.200012,315.100006,13.71,26.274509,0,8273,0,255,2.42660481176894,0,583.786485013718,5.09728999486263
1599,783,1093.75,16,16.470589,20.392157,88,-1.5625,-3.125,22,47.450981,47.843136,16.078432,31.764706,16.470589,0,102,0,55,9,428.200012,315.100006,13.71,26.274509,0,8273,0,255,2.42660481176894,-0.277777777777778,0,0
1600,783,1015.5,15,16.470589,20,88,-1.5625,0.78125,21,47.450981,47.843136,16.078432,31.764706,16.470589,0,102,0,55,7,428.200012,315.100006,13.71,26.274509,0,8273,0,255,2.27494201103338,0,543.555802806713,5.1117261613039
1601,785,1015.5,15,16.470589,20,88,-1.5625,0.78125,21,52.549019,47.843136,16.078432,31.764706,16.470589,0,102,0,55,7,428.200012,315.100006,13.71,23.921568,0,8273,0,255,2.27494201103338,0,543.555802806713,5.1117261613039
1602,785,1015.5,15,16.470589,20,88,-1.5625,0.78125,21,52.549019,47.450981,16.078432,31.764706,16.078432,0,102,0,55,7,427.899994,314.600006,13.535,23.921568,0,8273,0,255,2.27494201103338,0,543.555802806713,5.1117261613039
1603,785,1015.5,15,16.470589,23.529411,88,-1.5625,0.78125,21,52.549019,47.450981,16.078432,31.764706,16.078432,0,102,0,55,7,427.899994,314.600006,13.535,23.921568,0,8273,0,255,2.27494201103338,-0.277777777777778,0,0
